Material,Plant,Task List Type,Group,Group Counter,Valid From,Short Text,Language Key,Deletion Indicator,Base Quantity,Act./Operation UoM,Standard Value,Standard value unit,Standard Value2,Standard value unit3,Standard Value4,Standard value unit5,User field quantity,User field quantity6,Setup group category,Work center,Relevant
13010850,0629,2,0629_SY1,68,44197,"SY  FAOOZ   1+5,5 OR/D-1762.501      PET",,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP02,
13010995,0629,2,0629_SY1,69,44197,"SY  SPZ     1+5,5 SP/D-191.670/1  NEU",,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP02,
201471,0636,2,0636-9RE,1,43101,BP Rezept 2019,,,15,CS,0,MIN,60,,270,,60,60,,REPA01,
201712,0636,2,0636-9RE,2,43101,BP Rezept 2019,,,15,CS,60,MIN,60,,270,,60,60,,REPA01,
202667,0636,2,0636-9RE,4,43101,BP Rezept 2019,,,15,CS,60,MIN,60,,270,,60,60,,REPA01,
202032,0636,2,0636-9RE,5,43101,BP Rezept 2019,,,15,CS,60,MIN,60,,270,,60,60,,REPA01,
201393,0636,2,0636-9RE,6,43831,BP Rezept 2021,,,75,CS,0,MIN,60,,,,15,15,,REPA01,
203078,0636,2,0636-9RE,7,43831,BP Rezept 2021,,,75,CS,0,MIN,60,,,,15,15,,REPA01,
203186,0636,2,0636-9RE,8,43831,BP Rezept 2021,,,75,CS,0,MIN,60,,,,15,15,,REPA01,
203360,0636,2,0636-9RE,9,43831,BP Rezept 2021,,,75,CS,0,MIN,60,,,,15,15,,REPA01,
203361,0636,2,0636-9RE,10,43831,BP Rezept 2021,,,75,CS,0,MIN,60,,,,15,15,,REPA01,
202667,0636,2,0636_RE1,1,43101,Rezept Packen Mixpaletten,,,60,CS,0,MIN,60,,,,15,15,,REPA01,
202032,0636,2,0636_RE1,4,43101,Rezept Packen Mixpaletten,,,60,CS,0,MIN,60,,,,15,15,,REPA01,
203089,0636,2,0636_RE1,9,43466,"MX HONEST T/L126/0,33LMW",,,12.5,CS,0,MIN,60,,,,15,15,,REPA01,
203186,0636,2,0636_RE1,10,43466,"MIXCCZ/CCL40X6/1,25LCPEW",,,60,CS,0,MIN,60,,,,15,15,,REPA01,
203137,0636,2,0636_RE1,14,43466,Rezept Packen Mixpaletten,,,60,CS,0,MIN,60,,,,15,15,,REPA01,
203078,0636,2,0636_RE1,17,43466,Rezept Packen Mixpaletten,,,60,CS,0,MIN,60,,,,15,15,,REPA01,
201393,0636,2,0636_RE1,18,43466,REPA01_Manuell_Standard,,,52.5,CS,0,MIN,60,,,,15,15,,REPA01,
203361,0636,2,0636_RE1,20,43831,Rezept Packen Mixpaletten,,,60,CS,0,MIN,60,,,,15,15,,REPA01,
203360,0636,2,0636_RE1,21,43831,Rezept Packen Mixpaletten,,,60,CS,0,MIN,60,,,,15,15,,REPA01,
102740,0B85,2,0B85-9G4,27,43831,BP Rezept 2021,,,1,CS,,,,,,,0,0,,,
203468,0636,2,0636_RE1,22,43831,Rezept Packen Mixpaletten,,,39.375,CS,0,MIN,60,,,,15,15,,,
203483,0636,2,0636_RE1,23,43831,Rezept Packen Mixpaletten,,,60,CS,0,MIN,60,,,,15,15,,REPA01,
203573,0636,2,0636_RE1,24,44197,Rezept Packen Mixpaletten,,,60,CS,0,MIN,60,,,,15,15,,REPA01,
203574,0636,2,0636_RE1,25,44197,Rezept Packen Mixpaletten,,,60,CS,0,MIN,60,,,,15,15,,REPA01,
200084,0A13,2,0A13_BP1,1,41275,Dummy Recipe Subcontracting,,,100,CS,,,,,,,100,100,,,
200085,0A13,2,0A13_BP1,2,41275,Dummy Recipe Subcontracting,,,100,CS,,,,,,,100,100,,,
200086,0A13,2,0A13_BP1,3,41275,Dummy Recipe Subcontracting,,,100,CS,,,,,,,100,100,,,
200087,0A13,2,0A13_BP1,4,41275,Dummy Recipe Subcontracting,,,100,CS,,,,,,,100,100,,,
200088,0A13,2,0A13_BP1,5,41275,Dummy Recipe Subcontracting,,,100,CS,,,,,,,100,100,,,
200089,0A13,2,0A13_BP1,6,41275,Dummy Recipe Subcontracting,,,100,CS,,,,,,,100,100,,,
201639,0A13,2,0A13_BP1,7,41275,Dummy Recipe Subcontracting,,,100,CS,,,,,,,100,100,,,
102703,0B85,2,0B85-9G4,1,43831,BP Rezept 2021,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102706,0B85,2,0B85-9G4,2,43831,BP Rezept 2021,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102707,0B85,2,0B85-9G4,3,43831,BP Rezept 2021,,,1300,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102708,0B85,2,0B85-9G4,4,43831,BP Rezept 2021,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102709,0B85,2,0B85-9G4,5,43831,BP Rezept 2021,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102712,0B85,2,0B85-9G4,6,43831,BP Rezept 2021,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102714,0B85,2,0B85-9G4,7,43831,BP Rezept 2021,,,1300,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102717,0B85,2,0B85-9G4,8,43831,BP Rezept 2021,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102719,0B85,2,0B85-9G4,9,43831,BP Rezept 2021,,,1400,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102720,0B85,2,0B85-9G4,10,43831,BP Rezept 2021,,,900,CS,30,MIN,60,,270,,1400,1400,,BPETG4,
102721,0B85,2,0B85-9G4,11,43831,BP Rezept 2021,,,900,CS,30,MIN,60,,270,,1400,1400,,BPETG4,
102722,0B85,2,0B85-9G4,12,43831,BP Rezept 2021,,,850,CS,30,MIN,60,,270,,1250,1250,,BPETG4,
102723,0B85,2,0B85-9G4,13,43831,BP Rezept 2021,,,850,CS,30,MIN,60,,270,,1250,1250,,BPETG4,
102724,0B85,2,0B85-9G4,14,43831,BP Rezept 2021,,,1100,CS,30,MIN,60,,270,,2083,2083,,BPETG4,
102725,0B85,2,0B85-9G4,15,43831,BP Rezept 2021,,,1200,CS,30,MIN,60,,270,,2083,2083,,BPETG4,
102726,0B85,2,0B85-9G4,16,43831,BP Rezept 2021,,,950,CS,30,MIN,60,,210,,1150,1150,,BPETG4,
102727,0B85,2,0B85-9G4,17,43831,BP Rezept 2021,,,800,CS,30,MIN,60,,210,,900,900,,BPETG4,
102728,0B85,2,0B85-9G4,18,43831,BP Rezept 2021,,,600,CS,30,MIN,60,,210,,700,700,,BPETG4,
102729,0B85,2,0B85-9G4,19,43831,BP Rezept 2021,,,900,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
102730,0B85,2,0B85-9G4,20,43831,BP Rezept 2021,,,800,CS,30,MIN,60,,210,,900,900,,BPETG4,
102732,0B85,2,0B85-9G4,21,43831,BP Rezept 2021,,,850,CS,30,MIN,60,,210,,900,900,,BPETG4,
102733,0B85,2,0B85-9G4,22,43831,BP Rezept 2021,,,1300,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102734,0B85,2,0B85-9G4,23,43831,BP Rezept 2021,,,1300,CS,30,MIN,60,,210,,1917,1917,,BPETG4,
102735,0B85,2,0B85-9G4,24,43831,BP Rezept 2021,,,1300,CS,30,MIN,60,,210,,1917,1917,,BPETG4,
102736,0B85,2,0B85-9G4,25,43831,BP Rezept 2021,,,1300,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102737,0B85,2,0B85-9G4,26,43831,BP Rezept 2021,,,1400,CS,30,MIN,60,,210,,1917,1917,,BPETG4,
102740,0B85,2,0B85-9G4,27,43831,BP Rezept 2021,,,1400,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102728,0B85,2,0B85-9G4,H8,43101,BP Rezept 2019,,,1,CS,,,,,,,0,0,,,
102741,0B85,2,0B85-9G4,28,43831,BP Rezept 2021,,,1400,CS,30,MIN,60,,210,,1917,1917,,BPETG4,
102743,0B85,2,0B85-9G4,29,43831,BP Rezept 2021,,,750,CS,30,MIN,60,,210,,1167,1167,,BPETG4,
102744,0B85,2,0B85-9G4,30,43831,BP Rezept 2021,,,750,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
102746,0B85,2,0B85-9G4,31,43831,BP Rezept 2021,,,950,CS,30,MIN,60,,210,,1150,1150,,BPETG4,
102749,0B85,2,0B85-9G4,32,43831,BP Rezept 2021,,,950,CS,30,MIN,60,,210,,1150,1150,,BPETG4,
102751,0B85,2,0B85-9G4,33,43831,BP Rezept 2021,,,950,CS,30,MIN,60,,210,,1150,1150,,BPETG4,
102759,0B85,2,0B85-9G4,34,43831,BP Rezept 2021,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102706,0B85,2,0B85-9G4,E5,43101,BP Rezept 2019,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102707,0B85,2,0B85-9G4,E6,43101,BP Rezept 2019,,,1300,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102708,0B85,2,0B85-9G4,E7,43101,BP Rezept 2019,,,1300,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102709,0B85,2,0B85-9G4,E8,43101,BP Rezept 2019,,,1100,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102712,0B85,2,0B85-9G4,E9,43101,BP Rezept 2019,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102714,0B85,2,0B85-9G4,F1,43101,BP Rezept 2019,,,1300,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102717,0B85,2,0B85-9G4,F2,43101,BP Rezept 2019,,,1400,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102719,0B85,2,0B85-9G4,F3,43101,BP Rezept 2019,,,1400,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102720,0B85,2,0B85-9G4,F4,43101,BP Rezept 2019,,,900,CS,30,MIN,60,,270,,1400,1400,,BPETG4,
102721,0B85,2,0B85-9G4,F5,43101,BP Rezept 2019,,,962,CS,30,MIN,60,,270,,1400,1400,,BPETG4,
102722,0B85,2,0B85-9G4,F6,43101,BP Rezept 2019,,,850,CS,30,MIN,60,,270,,1400,1400,,BPETG4,
102723,0B85,2,0B85-9G4,F7,43101,BP Rezept 2019,,,900,CS,30,MIN,60,,270,,1400,1400,,BPETG4,
102724,0B85,2,0B85-9G4,F8,43101,BP Rezept 2019,,,1000,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102725,0B85,2,0B85-9G4,F9,43101,BP Rezept 2019,,,1300,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102759,0B85,2,0B85-9G4,G1,43101,BP Rezept 2019,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102726,0B85,2,0B85-9G4,G2,43101,BP Rezept 2019,,,945,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
102733,0B85,2,0B85-9G4,G3,43101,BP Rezept 2019,,,1285,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102734,0B85,2,0B85-9G4,G4,43101,BP Rezept 2019,,,1250,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102735,0B85,2,0B85-9G4,G5,43101,BP Rezept 2019,,,1300,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102736,0B85,2,0B85-9G4,G6,43101,BP Rezept 2019,,,1100,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102737,0B85,2,0B85-9G4,G7,43101,BP Rezept 2019,,,1600,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102740,0B85,2,0B85-9G4,G8,43101,BP Rezept 2019,,,1100,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102741,0B85,2,0B85-9G4,G9,43101,BP Rezept 2019,,,1400,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102746,0B85,2,0B85-9G4,H1,43101,BP Rezept 2019,,,950,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
102749,0B85,2,0B85-9G4,H2,43101,BP Rezept 2019,,,1000,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
102751,0B85,2,0B85-9G4,H3,43101,BP Rezept 2019,,,950,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
102701,0B85,2,0B85-9G4,H4,43101,BP Rezept 2019,,,1300,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102703,0B85,2,0B85-9G4,H5,43101,BP Rezept 2019,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102718,0B85,2,0B85-9G4,H6,43101,BP Rezept 2019,,,1000,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102727,0B85,2,0B85-9G4,H7,43101,BP Rezept 2019,,,950,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
102728,0B85,2,0B85-9G4,H8,43101,BP Rezept 2019,,,700,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
102734,0B85,2,0B85-9G4,M1,43466,BP Rezept 2020,,,1,CS,,,,,,,0,0,,,
102729,0B85,2,0B85-9G4,H9,43101,BP Rezept 2019,,,1000,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
102730,0B85,2,0B85-9G4,I1,43101,BP Rezept 2019,,,1000,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
102731,0B85,2,0B85-9G4,I2,43101,BP Rezept 2019,,,601,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
102732,0B85,2,0B85-9G4,I3,43101,BP Rezept 2019,,,895,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
102738,0B85,2,0B85-9G4,I4,43101,BP Rezept 2019,,,1000,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102743,0B85,2,0B85-9G4,I5,43101,BP Rezept 2019,,,800,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102744,0B85,2,0B85-9G4,I6,43101,BP Rezept 2019,,,800,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
201753,0B85,2,0B85-9G4,I7,43101,BP Rezept 2019,,,950,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
102720,0B85,2,0B85-9G4,I8,43466,BP Rezept 2020,,,900,CS,30,MIN,60,,270,,1400,1400,,BPETG4,
102721,0B85,2,0B85-9G4,I9,43466,BP Rezept 2020,,,900,CS,30,MIN,60,,270,,1400,1400,,BPETG4,
102701,0B85,2,0B85-9G4,J1,43466,BP Rezept 2020,,,1000,CS,30,MIN,60,,270,,1167,1167,,BPETG4,
102703,0B85,2,0B85-9G4,J2,43466,BP Rezept 2020,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102708,0B85,2,0B85-9G4,J3,43466,BP Rezept 2020,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102714,0B85,2,0B85-9G4,J4,43466,BP Rezept 2020,,,1100,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102722,0B85,2,0B85-9G4,J5,43466,BP Rezept 2020,,,850,CS,30,MIN,60,,270,,1250,1250,,BPETG4,
102723,0B85,2,0B85-9G4,J6,43466,BP Rezept 2020,,,850,CS,30,MIN,60,,270,,1250,1250,,BPETG4,
102706,0B85,2,0B85-9G4,J7,43466,BP Rezept 2020,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102709,0B85,2,0B85-9G4,J8,43466,BP Rezept 2020,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102717,0B85,2,0B85-9G4,J9,43466,BP Rezept 2020,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102718,0B85,2,0B85-9G4,K1,43466,BP Rezept 2020,,,900,CS,30,MIN,60,,270,,1167,1167,,BPETG4,
102719,0B85,2,0B85-9G4,K2,43466,BP Rezept 2020,,,1400,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102759,0B85,2,0B85-9G4,K3,43466,BP Rezept 2020,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102707,0B85,2,0B85-9G4,K4,43466,BP Rezept 2020,,,1300,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102712,0B85,2,0B85-9G4,K5,43466,BP Rezept 2020,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102724,0B85,2,0B85-9G4,K6,43466,BP Rezept 2020,,,1100,CS,30,MIN,60,,270,,2083,2083,,BPETG4,
102725,0B85,2,0B85-9G4,K7,43466,BP Rezept 2020,,,1200,CS,30,MIN,60,,270,,2083,2083,,BPETG4,
102726,0B85,2,0B85-9G4,K8,43466,BP Rezept 2020,,,950,CS,30,MIN,60,,210,,1150,1150,,BPETG4,
102727,0B85,2,0B85-9G4,K9,43466,BP Rezept 2020,,,800,CS,30,MIN,60,,210,,900,900,,BPETG4,
102728,0B85,2,0B85-9G4,L1,43466,BP Rezept 2020,,,600,CS,30,MIN,60,,210,,700,700,,BPETG4,
102729,0B85,2,0B85-9G4,L2,43466,BP Rezept 2020,,,900,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
102732,0B85,2,0B85-9G4,L3,43466,BP Rezept 2020,,,800,CS,30,MIN,60,,210,,900,900,,BPETG4,
102746,0B85,2,0B85-9G4,L4,43466,BP Rezept 2020,,,950,CS,30,MIN,60,,210,,1150,1150,,BPETG4,
102749,0B85,2,0B85-9G4,L5,43466,BP Rezept 2020,,,950,CS,30,MIN,60,,210,,1150,1150,,BPETG4,
102751,0B85,2,0B85-9G4,L6,43466,BP Rezept 2020,,,950,CS,30,MIN,60,,210,,1150,1150,,BPETG4,
201753,0B85,2,0B85-9G4,L7,43466,BP Rezept 2020,,,950,CS,30,MIN,60,,210,,1150,1150,,BPETG4,
102730,0B85,2,0B85-9G4,L8,43466,BP Rezept 2020,,,800,CS,30,MIN,60,,210,,900,900,,BPETG4,
102733,0B85,2,0B85-9G4,L9,43466,BP Rezept 2020,,,1300,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102734,0B85,2,0B85-9G4,M1,43466,BP Rezept 2020,,,1300,CS,30,MIN,60,,210,,1917,1917,,BPETG4,
102728,0B85,2,0B85-BP2,44,41894,Abfuellen,,,1,CS,,,,,,,0,0,,,
102735,0B85,2,0B85-9G4,M2,43466,BP Rezept 2020,,,1300,CS,30,MIN,60,,210,,1917,1917,,BPETG4,
102736,0B85,2,0B85-9G4,M3,43466,BP Rezept 2020,,,1300,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102737,0B85,2,0B85-9G4,M4,43466,BP Rezept 2020,,,1400,CS,30,MIN,60,,210,,1917,1917,,BPETG4,
102738,0B85,2,0B85-9G4,M5,43466,BP Rezept 2020,,,800,CS,30,MIN,60,,210,,1167,1167,,BPETG4,
102740,0B85,2,0B85-9G4,M6,43466,BP Rezept 2020,,,1400,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102741,0B85,2,0B85-9G4,M7,43466,BP Rezept 2020,,,1400,CS,30,MIN,60,,210,,1917,1917,,BPETG4,
102743,0B85,2,0B85-9G4,M8,43466,BP Rezept 2020,,,750,CS,30,MIN,60,,210,,1167,1167,,BPETG4,
102744,0B85,2,0B85-9G4,M9,43466,BP Rezept 2020,,,750,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
102706,0B85,2,0B85-BP2,2,41894,Abfuellen,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102707,0B85,2,0B85-BP2,3,41894,Abfuellen,,,1300,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102708,0B85,2,0B85-BP2,4,41894,Abfuellen,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102709,0B85,2,0B85-BP2,5,41894,Abfuellen,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102712,0B85,2,0B85-BP2,6,41894,Abfuellen,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102714,0B85,2,0B85-BP2,7,41894,Abfuellen,,,1300,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102717,0B85,2,0B85-BP2,8,41894,Abfuellen,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102719,0B85,2,0B85-BP2,9,41894,Abfuellen,,,1400,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102720,0B85,2,0B85-BP2,10,41894,Abfuellen,,,900,CS,30,MIN,60,,270,,1400,1400,,BPETG4,
102721,0B85,2,0B85-BP2,11,41894,Abfuellen,,,900,CS,30,MIN,60,,270,,1400,1400,,BPETG4,
102722,0B85,2,0B85-BP2,12,41894,Abfuellen,,,850,CS,30,MIN,60,,270,,1250,1250,,BPETG4,
102724,0B85,2,0B85-BP2,14,41894,Abfuellen,,,1100,CS,30,MIN,60,,270,,2083,2083,,BPETG4,
102725,0B85,2,0B85-BP2,15,41894,Abfuellen,,,1200,CS,30,MIN,60,,270,,2083,2083,,BPETG4,
102759,0B85,2,0B85-BP2,18,41894,Abfuellen,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102726,0B85,2,0B85-BP2,19,41894,Abfuellen,,,950,CS,30,MIN,60,,210,,1150,1150,,BPETG4,
102733,0B85,2,0B85-BP2,20,41894,Abfuellen,,,1300,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102734,0B85,2,0B85-BP2,21,41894,Abfuellen,,,1300,CS,30,MIN,60,,210,,1917,1917,,BPETG4,
102735,0B85,2,0B85-BP2,22,41894,Abfuellen,,,1300,CS,30,MIN,60,,210,,1917,1917,,BPETG4,
102736,0B85,2,0B85-BP2,23,41894,Abfuellen,,,1300,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102737,0B85,2,0B85-BP2,24,41894,Abfuellen,,,1400,CS,30,MIN,60,,210,,1917,1917,,BPETG4,
102740,0B85,2,0B85-BP2,25,41894,Abfuellen,,,1400,CS,30,MIN,60,,210,,1666,1666,,BPETG4,
102741,0B85,2,0B85-BP2,26,41894,Abfuellen,,,1400,CS,30,MIN,60,,210,,1917,1917,,BPETG4,
102746,0B85,2,0B85-BP2,27,41894,Abfuellen,,,950,CS,30,MIN,60,,210,,1150,1150,,BPETG4,
102749,0B85,2,0B85-BP2,28,41894,Abfuellen,,,950,CS,30,MIN,60,,210,,1150,1150,,BPETG4,
102751,0B85,2,0B85-BP2,30,41894,Abfuellen,,,950,CS,30,MIN,60,,210,,1150,1150,,BPETG4,
102701,0B85,2,0B85-BP2,31,41894,Abfuellen,,,1000,CS,30,MIN,60,,270,,1167,1167,,BPETG4,
102703,0B85,2,0B85-BP2,33,41894,Abfuellen,,,1200,CS,30,MIN,60,,270,,2334,2334,,BPETG4,
102718,0B85,2,0B85-BP2,41,41894,Abfuellen,,,900,CS,30,MIN,60,,270,,1167,1167,,BPETG4,
102727,0B85,2,0B85-BP2,43,41894,Abfuellen,,,800,CS,30,MIN,60,,210,,900,900,,BPETG4,
102728,0B85,2,0B85-BP2,44,41894,Abfuellen,,,600,CS,30,MIN,60,,210,,700,700,,BPETG4,
13010282,0B86,2,0B86_PE1,29,42005,"100%C93 PETP05 PW 0,7L 13010282",,,1,EA,,,,,,,0,0,,PETP05,
102729,0B85,2,0B85-BP2,45,41894,Abfuellen,,,900,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
102730,0B85,2,0B85-BP2,46,41894,Abfuellen,,,800,CS,30,MIN,60,,210,,900,900,,BPETG4,
102731,0B85,2,0B85-BP2,47,41894,Abfuellen,,,600,CS,30,MIN,60,,210,,700,700,,BPETG4,
102732,0B85,2,0B85-BP2,48,41894,Abfuellen,,,850,CS,30,MIN,60,,210,,900,900,,BPETG4,
102738,0B85,2,0B85-BP2,49,41894,Abfuellen,,,800,CS,30,MIN,60,,210,,1167,1167,,BPETG4,
102743,0B85,2,0B85-BP2,52,41894,Abfuellen,,,750,CS,30,MIN,60,,210,,1167,1167,,BPETG4,
102744,0B85,2,0B85-BP2,53,41894,Abfuellen,,,750,CS,30,MIN,60,,210,,1000,1000,,BPETG4,
390,0B85,2,0B85-EM1,1,41982,Leergutsortierung,,,2340,CS,30,MIN,60,,60,,2340,2340,,SORT01,
13002252,0B85,2,0B85-SY2,1,41894,Herstellung Sirup,,,25000,L,0,MIN,60,,30,,25000,25000,,SYRP01,
13002250,0B85,2,0B85-SY2,2,41894,Herstellung Sirup,,,25000,L,0,MIN,60,,30,,25000,25000,,SYRP01,
13002248,0B85,2,0B85-SY2,3,41894,Herstellung Sirup,,,25000,L,0,MIN,60,,30,,25000,25000,,SYRP01,
13002253,0B85,2,0B85-SY2,5,41894,Herstellung Sirup,,,25000,L,0,MIN,60,,30,,25000,25000,,SYRP01,
13002245,0B85,2,0B85-SY2,6,41894,Herstellung Sirup,,,25000,L,0,MIN,60,,30,,25000,25000,,SYRP01,
13002249,0B85,2,0B85-SY2,8,41894,Herstellung Sirup,,,25000,L,0,MIN,60,,30,,25000,25000,,SYRP01,
13002246,0B85,2,0B85-SY2,10,41894,Herstellung Sirup,,,25000,L,0,MIN,60,,30,,25000,25000,,SYRP01,
13010277,0B86,2,0B86_PE1,1,42005,"100%C93 PETP01 PW 0,5L 13010277",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP01,
13010277,0B86,2,0B86_PE1,2,42005,"100%C93 PETP02 PW 0,5L 13010277",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP02,
13010277,0B86,2,0B86_PE1,3,42005,"100%C93 PETP03 PW 0,5L 13010277",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP03,
13010277,0B86,2,0B86_PE1,4,42005,"100%C93 PETP04 PW 0,5L 13010277",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP04,
13010277,0B86,2,0B86_PE1,5,42005,"100%C93 PETP05 PW 0,5L 13010277",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP05,
13010277,0B86,2,0B86_PE1,6,42005,"100%C93 PETP06 PW 0,5L 13010277",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP06,
13010280,0B86,2,0B86_PE1,7,42005,"100%C93 PETP01 JU 0,5L 13010280",,,20000,EA,120,MIN,60,,120,,20000,20000,,PETP01,
13010280,0B86,2,0B86_PE1,8,42005,"100%C93 PETP02 JU 0,5L 13010280",,,20000,EA,120,MIN,60,,120,,20000,20000,,PETP02,
13010280,0B86,2,0B86_PE1,9,42005,"100%C93 PETP03 JU 0,5L 13010280",,,20000,EA,120,MIN,60,,120,,20000,20000,,PETP03,
13010280,0B86,2,0B86_PE1,10,42005,"100%C93 PETP04 JU 0,5L 13010280",,,20000,EA,120,MIN,60,,120,,20000,20000,,PETP04,
13010280,0B86,2,0B86_PE1,11,42005,"100%C93 PETP05 JU 0,5L 13010280",,,20000,EA,120,MIN,60,,120,,20000,20000,,PETP05,
13010283,0B86,2,0B86_PE1,13,42005,"100%C93 PETP01 Nestea 0,5L 13010283",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP01,
13010283,0B86,2,0B86_PE1,14,42005,"100%C93 PETP02 Nestea 0,5L 13010283",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP02,
13010283,0B86,2,0B86_PE1,15,42005,"100%C93 PETP03 Nestea 0,5L 13010283",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP03,
13010283,0B86,2,0B86_PE1,16,42005,"100%C93 PETP04 Nestea 0,5L 13010283",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP04,
13010283,0B86,2,0B86_PE1,17,42005,"100%C93 PETP05 Nestea 0,5L 13010283",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP05,
13010284,0B86,2,0B86_PE1,19,42005,"100%C93 PETP01 Nestgr 0,5L 13010283",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP01,
13010284,0B86,2,0B86_PE1,20,42005,"100%C93 PETP02 Nestgr 0,5L 13010284",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP02,
