EXPORTDAT,LAEDA,ERSDA,MATNR,MAKTG,MTART,MATKL,MEINS,CS_PAL,PAL_Anzahl,EA_Anzahl,PMU_Anzahl,ZUC_Anzahl,LAYERS_PAL,CS_LAYERS,/SCL/MIXED_PROD,/SCL/RET,Description /SCL/RET,/SCL/PKG,Description /SCL/PKG,/SCL/PSIZE,Description /SCL/PSIZE,/SCL/PTYPE,Bezeichung /SCL/PTYPE,/SCL/SLUN,Description /SCL/SLUN,/SCL/BRAND,Description /SCL/BRAND,MHDHB,MHDRZ,/SCL/RTD,/SCL/MATRTY_DUR,/SCL/SHLIFREQMAX,MFRPN,BRGEW,NTGEW,VOLUM,VOLEH,LAENG,BREIT,HOEHE,MEABM,/SCL/QUARTIME,MSTAE,/SCL/PROMI,Bezeichung /SCL/PROMI,/SCL/CATBRNDTY,Description /SCL/CATBRNDTY,/SCL/PLANNER_S,/SCL/PLANNER_S Description,/SCL/PKGGROUP,Description SCL_PKGGROUP,/SCL/STKFACTOR,STFAK,/SCL/BOARDOBJ,ALL_LOC_PRODUCTS_ND,FlTyp,SNP Planner Check,PG_Reporting,PAL,Description_PAL,Getränkeprodukt
44489,43307,41089,200876,PWR RFZERO 426 12X050 GB,ZFER,55121600A,KS,132,0.0076,12,1,1.0567,,,,1,EW FP:kein DPG/gr.P.,2073,500-Ml Plas Btl Nr  1-Ls 12,472,500 ML,018,Plastikflasche,012,1-Ls 12,047,Powerade,274,90,R,0,0,,6.68,6.68,6,L,265,198,233,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,3110,HALN050EX,1,,BLU_2,yes,,,PEW N,,,0392
44489,43307,41089,200879,PWR FPUNCH 429 12X050 GB,ZFER,55121600A,PAC,132,0.0076,12,1,1.0567,,,,1,EW FP:kein DPG/gr.P.,4081,500-Ml Plas Btl Nr  12-Pk 12,472,500 ML,018,Plastikflasche,264,12-Pk 12,047,Powerade,274,90,R,0,0,,6.68,6.68,6,L,265,198,233,MM,24,01,CE,EXPO Export,CLOSED,Gesperrt /SKU Reduziert,,,3110,HALN050EX,1,,BLU_2,yes,,,PEW N,,,0392
44489,43307,41089,200880,PWR ORANGE 430 12X050 GB,ZFER,55121600A,PAC,132,0.0076,12,1,1.0567,,,,1,EW FP:kein DPG/gr.P.,4081,500-Ml Plas Btl Nr  12-Pk 12,472,500 ML,018,Plastikflasche,264,12-Pk 12,047,Powerade,274,90,R,0,0,,6.68,6.68,6,L,265,198,233,MM,0,01,CE,EXPO Export,CLOSED,Gesperrt /SKU Reduziert,,,3110,HALN050EX,1,,BLU_2,yes,,,PEW N,,,7060
44489,43307,41089,200881,PWR FPUNCH 431 12X050 IE,ZFER,55121600A,KS,132,0.0076,12,1,1.0567,,,,1,EW FP:kein DPG/gr.P.,2073,500-Ml Plas Btl Nr  1-Ls 12,472,500 ML,018,Plastikflasche,012,1-Ls 12,047,Powerade,274,120,R,0,0,,6.68,6.68,6,L,265,198,233,MM,24,01,CE,EXPO Export,CLOSED,Gesperrt /SKU Reduziert,,,3110,HALN050EX,1,,BLU_2,yes,,,PEW N,,,0392
44489,43307,41089,200882,PWR FPUNCH 433 12X050 GB,ZFER,55121600A,PAC,132,0.0076,12,1,1.0567,,,,1,EW FP:kein DPG/gr.P.,4081,500-Ml Plas Btl Nr  12-Pk 12,472,500 ML,018,Plastikflasche,264,12-Pk 12,047,Powerade,264,90,R,0,0,,6.68,6.68,6,L,265,198,233,MM,24,01,CE,EXPO Export,CLOSED,Gesperrt /SKU Reduziert,,,3110,HALN050EX,1,,BLU_2,yes,,,PEW N,,,0392
44489,43307,41089,200888,PWR FPUNCH 446 12X050 DK,ZFER,55121600A,PAC,108,0.0093,12,1,1.0567,,,,1,EW FP:kein DPG/gr.P.,4081,500-Ml Plas Btl Nr  12-Pk 12,472,500 ML,018,Plastikflasche,264,12-Pk 12,047,Powerade,0,120,R,0,0,,6.68,6.68,6,L,265,198,233,MM,24,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,3110,HALN050EX,1,,BLU_2,yes,,,PEW N,,,0392
44489,43307,41089,200889,PWR ORANGE 447 12X050 DK,ZFER,55121600A,PAC,108,0.0093,12,1,1.0567,,,,1,EW FP:kein DPG/gr.P.,4081,500-Ml Plas Btl Nr  12-Pk 12,472,500 ML,018,Plastikflasche,264,12-Pk 12,047,Powerade,0,120,R,0,0,,6.68,6.68,6,L,265,198,233,MM,24,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,3110,HALN050EX,1,,BLU_2,yes,,,PEW N,,,0394
44489,43307,41089,200892,PWR FPUNCH 451 12X050 FI,ZFER,55121600A,PAC,108,0.0093,12,1,1.0567,,,,1,EW FP:kein DPG/gr.P.,4081,500-Ml Plas Btl Nr  12-Pk 12,472,500 ML,018,Plastikflasche,264,12-Pk 12,047,Powerade,274,120,R,0,0,,6.68,6.68,6,L,265,198,233,MM,24,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,3110,HALN050EX,1,,BLU_2,yes,,,PEW N,,,0608
44489,43307,41089,200893,PWR ORANGE 452 12X050 SE,ZFER,55121600A,PAC,108,0.0093,12,1,1.0567,,,,1,EW FP:kein DPG/gr.P.,4081,500-Ml Plas Btl Nr  12-Pk 12,472,500 ML,018,Plastikflasche,264,12-Pk 12,047,Powerade,274,120,R,0,0,,6.68,6.68,6,L,0,0,0,MM,24,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,3110,HALN050EX,1,,BLU_2,yes,,,PEW N,,,7060
44489,43307,41089,200897,NST PELIGHT461 12X050 MT,ZFER,50202300,PAC,126,0.0079,12,1,1.0567,,,,1,EW FP:kein DPG/gr.P.,4081,500-Ml Plas Btl Nr  12-Pk 12,472,500 ML,018,Plastikflasche,264,12-Pk 12,056,Nestea ohne Zucker,183,120,R,0,0,,6.68,6.68,6,L,268,201,205,MM,24,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,3114,HALN050,1,,BLU_2,yes,,,PEW N,,,A2QS
44489,43307,41089,200930,"SPRITE       CH10,0L BIB",ZFER,55121600A,EA,60,0.0167,1,1,9.5104,,,,W,EW FP: GRÜNER PUNKT,2457,10-Ltr Crbd BIB Nr  1-Ls,062,10 LTR,004,Bag-In-Box,001,1-Ls,007,Sprite,75,1,N,0,0,,12.4,12.4,10,L,299,197,232,MM,0,01,CI,POM  Postmix,CLOSED,Gesperrt /SKU Reduziert,,,1120,BIB10,1,,GRN_2,yes,,,BIB,,,0014
44489,43307,41089,200950,"SPRITE      AUT 1,0L POM",ZFER,55121600A,EA,288,0.0035,1,1,0.951,,,,W,EW FP: GRÜNER PUNKT,2452,1-Ltr Crbd BIB Nr  1-Ls,007,1 LTR,004,Bag-In-Box,001,1-Ls,007,Sprite,75,75,N,0,0,,1.3,1.3,1,L,100,300,167,MM,0,01,CI,POM  Postmix,CLOSED,Gesperrt /SKU Reduziert,,,1118,BIB01,1,,YEL_1,yes,,,BIB 1,,,0014
44489,43307,41089,201029,"VIO          90/1,5LCPEW",ZFER,55121600A,KS,4,0.25,90,15,23.776,,,,Y,EW FP: DPG,7943,1.5-Ltr Plas Btl Nr  1-Ls 90,041,1.5 LTR,018,Plastikflasche,046,1-Ls 90,B40,ViO,365,90,R,0,0,,143,135,135,L,600,400,1182,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,7104,VION150,1,,GRY_2,yes,,,VIO PET,,,A3MQ
44489,43307,41089,201047,"POWERADE OR 120/0,7L PEW",ZFER,55121600A,KS,4,0.25,120,10,14.794,,,,Y,EW FP: DPG,7702,700-Ml Plas Btl Nr 1-Ls 120,538,700 ML,018,Plastikflasche,051,1-Ls 120,047,Powerade,270,90,R,0,0,,97,97,84,L,608,400,1333,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,3113,HALN070,1,,BLU_2,yes,,,PEW N,,,7060
44489,43307,41089,201075,SPRITE     IL24/033L  SC,ZFER,55121600A,KS,99,0.0101,24,1,1.3949,,,,1,EW FP:kein DPG/gr.P.,0507,330-Ml Alum Can Nr  1-Ls 24,350,330 ML,007,Aludose,023,1-Ls 24,007,Sprite,360,120,R,0,0,,8.9,8.9,7.92,L,400,268,118,MM,0,01,CE,EXPO Export,CLOSED,Gesperrt /SKU Reduziert,,,2114,CAN033,1,,GRN_3,yes,,,CAN,,,0014
44489,43307,41089,201104,SPRITE      4X6/033L PEW,ZFER,55121600A,KS,77,0.013,24,1,1.3949,,,,Y,EW FP: DPG,7924,330-Ml Plas Btl Nr Dmpl 6-Pk 24,350,330 ML,018,Plastikflasche,184,6-Pk 24,007,Sprite,120,90,R,0,0,,9,9,7.92,L,356,238,208,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2201,N033,1,,BLU_1,yes,,,"PEW 0,33",,,0014
44489,43307,41089,201111,"SPRITE       NL 1,0L POM",ZFER,55121600A,EA,400,0.0025,1,1,0.951,,,,W,EW FP: GRÜNER PUNKT,2452,1-Ltr Crbd BIB Nr  1-Ls,007,1 LTR,004,Bag-In-Box,001,1-Ls,007,Sprite,75,1,N,0,0,,1.3,1.3,1,L,100,300,167,MM,0,01,CI,POM  Postmix,CLOSED,Gesperrt /SKU Reduziert,,,1118,BIB01,1,,YEL_1,yes,,,BIB 1,,,0014
44489,43307,41089,201142,"SPRITE ZERO  CH10,0L BIB",ZFER,55121600A,EA,60,0.0167,1,1,9.5104,,,,W,EW FP: GRÜNER PUNKT,2457,10-Ltr Crbd BIB Nr  1-Ls,062,10 LTR,004,Bag-In-Box,001,1-Ls,132,Sprite Zero,0,45,N,0,0,,10.58,10.58,10,L,299,197,232,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,1120,BIB10,1,,GRN_2,yes,,,BIB,,,5925
44489,43307,41089,201162,SPRITE      4X6/033L PEW,ZFER,55121600A,KS,60,0.0167,24,1,1.3949,,,,Y,EW FP: DPG,7924,330-Ml Plas Btl Nr Dmpl 6-Pk 24,350,330 ML,018,Plastikflasche,184,6-Pk 24,007,Sprite,120,90,R,0,0,,8.94,8.94,7.92,L,356,238,208,MM,0,01,P,Werbeartikel,CLOSED,Gesperrt /SKU Reduziert,,,2201,N033,1,,BLU_1,yes,,,"PEW 0,33",,,0014
44489,43307,41089,201192,SPRITE LIME 4X6/033LE SC,ZFER,55121600A,KS,99,0.0101,24,1,1.3949,,,,1,EW FP:kein DPG/gr.P.,2564,330-Ml Alum Can Nr  6-Pk 24,350,330 ML,007,Aludose,184,6-Pk 24,007,Sprite,360,90,R,0,0,,8.92,8.92,7.92,L,358,239,147,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2114,CAN033,1,,GRN_3,yes,,,CAN,,,0014
44489,43307,41089,201202,"SPRITE        6/1,0L PET",ZFER,55121600A,KS,80,0.0125,6,1,1.0567,,,,3,MW FP: KISTE&FLASCHE,5871,1-Ltr Plas Btl Ref  1-Ls 6,007,1 LTR,018,Plastikflasche,006,1-Ls 6,007,Sprite,180,90,R,0,0,,8.03,8.03,6,L,300,200,326,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,1401,R100,1,,GRN_3,yes,,,PET L,,,0014
44489,43307,41089,201206,"SPRITE ZERO MCD 5,0L BIB",ZFER,55121600A,EA,100,0.01,1,1,4.7552,,,,W,EW FP: GRÜNER PUNKT,0769,5-Ltr Crbd BIB Nr  1-Ls,461,5 LTR,004,Bag-In-Box,001,1-Ls,132,Sprite Zero,75,45,N,0,0,,5.39,5.39,5,L,238,177,182,MM,0,01,AY,MCDO McDonalds,CLOSED,Gesperrt /SKU Reduziert,,,1119,BIB05,1,,GRN_1,yes,,,BIB,,,5925
44489,43307,41089,201221,"SPRITE ZERO MCD10,0L BIB",ZFER,55121600A,EA,60,0.0167,1,1,9.5104,,,,W,EW FP: GRÜNER PUNKT,2457,10-Ltr Crbd BIB Nr  1-Ls,062,10 LTR,004,Bag-In-Box,001,1-Ls,132,Sprite Zero,75,1,N,0,0,,10.58,10.58,10,L,299,197,232,MM,0,01,AY,MCDO McDonalds,CLOSED,Gesperrt /SKU Reduziert,,,1120,BIB10,1,,GRN_2,yes,,,BIB,,,5925
44489,43307,41089,201238,"SPRITE     40X6/1,0L PET",ZFER,55121600A,KS,2,0.5,240,20,42.268,,,,3,MW FP: KISTE&FLASCHE,A1EM,1-Ltr Plas Btl Ref  1-Ls 240,007,1 LTR,018,Plastikflasche,064,1-Ls 240,007,Sprite,180,90,R,0,0,,339.9,339.9,240,L,800,600,1753,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,1401,R100,1,,GRN_3,yes,,,PET L,,,0014
44489,43307,41089,201262,"SPRITE      5+1/1,5L PEW",ZFER,55121600A,PAC,64,0.0156,6,1,1.5851,,,,Y,EW FP: DPG,2588,1.5-Ltr Plas Btl Nr  6-Pk 6,041,1.5 LTR,018,Plastikflasche,181,6-Pk 6,007,Sprite,180,90,R,0,0,,9.65,9.65,9,L,294,196,304,MM,0,01,CA,5+1  Aktion 5+1,CLOSED,Gesperrt /SKU Reduziert,,,2333,N1506,1,,GRY_2,yes,,,PEW L,,,0014
44489,43307,41089,201477,"POWER.MB  6X3+1/0,5L PEW",ZFER,55121600A,KS,54,0.0185,24,1,2.1134,,,,Y,EW FP: DPG,0130,500-Ml Plas Btl Nr  4-Pk 24,472,500 ML,018,Plastikflasche,151,4-Pk 24,047,Powerade,270,90,R,0,0,,13.25,13.25,12,L,402,271,235,MM,0,01,P,Werbeartikel,CLOSED,Gesperrt /SKU Reduziert,,,3114,HALN050,1,,BLU_2,yes,,,PEW N,,,0608
44489,43307,41089,201481,"SPRITE      4+2/1,25NOPW",ZFER,55121600A,PAC,80,0.0125,6,1,1.3209,,,,Y,EW FP: DPG,4352,1.25-Ltr Plas Btl Nr  6-Pk 6,024,1.25 LTR,018,Plastikflasche,181,6-Pk 6,007,Sprite,180,90,R,0,0,,8.05,8.05,7.5,L,255,170,300,MM,0,01,BZ,4+2N Aktion 4+2 NORMA,CLOSED,Gesperrt /SKU Reduziert,,,2310,N125,1,,GRY_1,yes,,,PEW D,,,0014
44489,43307,41089,201486,"VANILLA COKE  6/1,25NOPW",ZFER,55121600A,PAC,80,0.0125,6,1,1.3209,,,,Y,EW FP: DPG,4352,1.25-Ltr Plas Btl Nr  6-Pk 6,024,1.25 LTR,018,Plastikflasche,181,6-Pk 6,BBM,Coca-Cola Vanilla,180,90,R,0,0,,8.05,8.05,7.5,L,255,170,300,MM,0,01,BB,NORM Norma,CLOSED,Gesperrt /SKU Reduziert,,,2310,N125,1,,GRY_1,yes,,,PEW D,,,6085
44489,43307,41089,201494,"SPRITE ZERO32X6/1,5L PEW",ZFER,55121600A,KS,2,0.5,192,32,50.722,,,,Y,EW FP: DPG,A02W,1.5-Ltr Plas Btl Nr Dmpl 6-Pk 192,041,1.5 LTR,018,Plastikflasche,194,6-Pk 192,132,Sprite Zero,180,90,R,0,0,,297.87,297.87,288,L,800,600,1382,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2333,N1506,1,,GRY_2,yes,,,PEW L,,,5925
44489,43307,41089,201523,"POWERADE MB 120/0,7L PEW",ZFER,55121600A,KS,4,0.25,120,10,14.794,,,,Y,EW FP: DPG,7702,700-Ml Plas Btl Nr 1-Ls 120,538,700 ML,018,Plastikflasche,051,1-Ls 120,047,Powerade,270,90,R,0,0,,97,97,84,L,608,400,1333,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,3113,HALN070,1,,BLU_2,yes,,,PEW N,,,0608
44489,43307,41089,201527,"POWER.MB 48X3+1/0,5L PEW",ZFER,55121600A,KS,4,0.25,192,16,16.907,,,,Y,EW FP: DPG,5190,500-Ml Plas Btl Nr  1-Ls 192,472,500 ML,018,Plastikflasche,019,1-Ls 20,047,Powerade,270,90,R,0,0,,109.5,109.5,96,L,600,400,1095,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,3114,HALN050,1,,BLU_2,yes,,,PEW N,,,0608
44489,43307,41089,201528,"SPRITE ZERO   6/2,0L PEW",ZFER,55121600A,PAC,48,0.0208,6,1,2.1134,,,,Y,EW FP: DPG,7903,2-Ltr Plas Btl Nr Dmpl 6-Pk 6,179,2 LTR,018,Plastikflasche,181,6-Pk 6,132,Sprite Zero,180,90,R,0,0,,12.79,12.79,12,L,322,215,336,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2354,N200,1,,GRY_3,yes,,,PEW L,,,5925
44489,43307,41089,201531,"SPRITE ZERO3X42/2,0L PEW",ZFER,55121600A,KS,2,0.5,126,21,44.382,,,,Y,EW FP: DPG,3830,2-Ltr Plas Btl Nr Dmpl 1-Ls 126,179,2 LTR,018,Plastikflasche,052,1-Ls 126,132,Sprite Zero,180,90,R,0,0,,258.5,258.5,252,L,809,600,1185,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2357,N200JT,1,,GRY_3,yes,,,PEW L,,,5925
44489,43489,41089,201011,"BONAQA MEDIUM  20,0LKPEM",ZFER,55121600A,EA,15,0.0667,1,1,3.5224,,,,4,MW FP: BEHÄLTER,1413,20-Ltr Sstl Tnk Ref 1-Ls,202,20 LTR,021,Behälter,001,1-Ls,296,Bonaqa,180,90,R,0,0,,25.71,20,20,L,239,239,560,MM,48,01,CF,KPEM  KEG Premix,CLOSED,Gesperrt /SKU Reduziert,,,1107,PEMKEG20,2,,YEL_3,yes,,,KEG,,,A03A
44489,43543,41089,200946,"SOD.AQU.SPR. 12/1,0L PEC",ZFER,55121600A,KS,40,0.025,12,1,2.1134,,,,Z,EW FP: DPG in MW-Ki,0014,1-Ltr Plas Btl Nr  1-Ls 12,007,1 LTR,Z15,Plastikflasche PETCycle DPG,012,1-Ls 12,B6G,Sodenthaler,360,90,R,0,0,,14.5,14.14,12,L,405,300,310,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,4114,SN100,1,,BLU_3,yes,,,SOD,,,A3Y4
44489,43543,41089,200948,"SOD.AQU.STI. 12/1,0L PEC",ZFER,55121600A,KS,40,0.025,12,1,2.1134,,,,Z,EW FP: DPG in MW-Ki,0014,1-Ltr Plas Btl Nr  1-Ls 12,007,1 LTR,Z15,Plastikflasche PETCycle DPG,012,1-Ls 12,B6G,Sodenthaler,360,120,R,0,0,,14.5,14.14,12,L,405,300,310,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,4114,SN100,1,,BLU_3,yes,,,SOD,,,A3Y7
44489,43580,41089,200093,SCHWEP.R.WILDB6/125LAPEW,ZFER,55121600A,PAC,84,0.0119,6,1,1.3209,,,,1,EW FP:kein DPG/gr.P.,4352,1.25-Ltr Plas Btl Nr  6-Pk 6,024,1.25 LTR,018,Plastikflasche,181,6-Pk 6,130,Schweppes-CS,0,1,R,0,0,,8.1,8.1,7.5,L,0,0,0,MM,0,,CE,EXPO Export,CLOSED,Gesperrt /SKU Reduziert,,,9111,KRON125,1,,GRY_1,yes,,,APO OTHER,,,2310
44489,43614,41089,201274,FANTA EXOTIC 24/033LE DS,ZFER,55121600A,KS,99,0.0101,24,1,1.3949,,,,1,EW FP:kein DPG/gr.P.,0507,330-Ml Alum Can Nr  1-Ls 24,350,330 ML,007,Aludose,023,1-Ls 24,116,Fanta sonstige,360,90,R,0,0,,8.92,8.92,7.92,L,400,268,117,MM,120,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,2121,CAN033P,1,,GRN_3,yes,,,CAN,,,1266
44489,43656,41089,200907,"URB.COLA-MIX 12/1,0L PEC",ZFER,55121600A,KS,40,0.025,12,1,2.1134,,,,Z,EW FP: DPG in MW-Ki,0014,1-Ltr Plas Btl Nr  1-Ls 12,007,1 LTR,Z15,Plastikflasche PETCycle DPG,012,1-Ls 12,B6H,Urbacher,180,120,R,0,0,,14.14,12.463,12,L,400,300,310,MM,120,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,4106,UN100,1,,BLU_3,yes,,,URB PET,,,A4K4
44489,43677,41089,201431,"MIX NT ZPW 3X30/1,5LPEW",ZFER,55121600A,KS,4,0.25,90,15,23.776,,,Y,Y,EW FP: DPG,7943,1.5-Ltr Plas Btl Nr  1-Ls 90,041,1.5 LTR,018,Plastikflasche,046,1-Ls 90,122,Nestea,360,90,R,0,0,,147.7,135,135,L,600,403,1125,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,3105,HALN150,1,,GRY_2,yes,,,PEW N,,,0155
44489,43720,41089,200293,COKE LIGHT   24/033LE DS,ZFER,55121600A,KS,99,0.0101,24,1,1.3949,,,,1,EW FP:kein DPG/gr.P.,0507,330-Ml Alum Can Nr  1-Ls 24,350,330 ML,007,Aludose,023,1-Ls 24,002,Coca-Cola light,180,90,R,0,0,,8.6,8.6,7.92,L,400,268,118,MM,0,01,CE,EXPO Export,CLOSED,Gesperrt /SKU Reduziert,,,2114,CAN033,1,,GRN_3,yes,,,CAN,,,1253
44489,43740,41089,200631,"SW LEMON     18/0,5L  MW",ZFER,55121600A,KS,48,0.0208,18,1,1.5851,,,,3,MW FP: KISTE&FLASCHE,2122,500-Ml Glass Btl Ref  1-Ls 18,472,500 ML,014,Glasflasche,018,1-Ls 18,130,Schweppes-CS,365,120,R,0,0,,17.8,9.144,9,L,396,297,260,MM,0,01,P,Werbeartikel,CLOSED,Gesperrt /SKU Reduziert,,,9112,KROGL050,1,,GRY_1,yes,,,APO OTHER,,,0146
44489,43740,41089,200633,"SW LEMON     24/0,2L  MW",ZFER,55121600A,KS,63,0.0159,24,1,0.8454,,,,3,MW FP: KISTE&FLASCHE,0301,200-Ml Glass Btl Ref  1-Ls 24,208,200 ML,014,Glasflasche,023,1-Ls 24,130,Schweppes-CS,365,120,R,0,0,,11.83,4.877,4.8,L,395,265,210,MM,0,01,P,Werbeartikel,CLOSED,Gesperrt /SKU Reduziert,,,9107,KROGL020,1,,BLU_1,yes,,,APO OTHER,,,0146
44489,43740,41089,200642,"SW GINGER    18/0,5L  MW",ZFER,55121600A,KS,48,0.0208,18,1,1.5851,,,,3,MW FP: KISTE&FLASCHE,2122,500-Ml Glass Btl Ref  1-Ls 18,472,500 ML,014,Glasflasche,018,1-Ls 18,130,Schweppes-CS,365,120,R,0,0,,17.7,9.144,9,L,396,297,260,MM,0,01,P,Werbeartikel,CLOSED,Gesperrt /SKU Reduziert,,,9112,KROGL050,1,,GRY_1,yes,,,APO OTHER,,,0240
44489,43740,41089,200644,"SW GINGER    24/0,2L  MW",ZFER,55121600A,KS,63,0.0159,24,1,0.8454,,,,3,MW FP: KISTE&FLASCHE,0301,200-Ml Glass Btl Ref  1-Ls 24,208,200 ML,014,Glasflasche,023,1-Ls 24,130,Schweppes-CS,365,120,R,0,0,,11.76,4.877,4.8,L,395,265,210,MM,0,01,P,Werbeartikel,CLOSED,Gesperrt /SKU Reduziert,,,9107,KROGL020,1,,BLU_1,yes,,,APO OTHER,,,0240
44489,43740,41089,200650,"SW TONIC     18/0,5L  MW",ZFER,55121600A,KS,48,0.0208,18,1,1.5851,,,,3,MW FP: KISTE&FLASCHE,2122,500-Ml Glass Btl Ref  1-Ls 18,472,500 ML,014,Glasflasche,018,1-Ls 18,130,Schweppes-CS,365,120,R,0,0,,17.8,9.144,9,L,396,297,260,MM,0,01,P,Werbeartikel,CLOSED,Gesperrt /SKU Reduziert,,,9112,KROGL050,1,,GRY_1,yes,,,APO OTHER,,,4197
44489,43740,41089,200666,"SW TONIC     24/0,2L  MW",ZFER,55121600A,KS,63,0.0159,24,1,0.8454,,,,3,MW FP: KISTE&FLASCHE,0301,200-Ml Glass Btl Ref  1-Ls 24,208,200 ML,014,Glasflasche,023,1-Ls 24,130,Schweppes-CS,365,120,R,0,0,,11.76,4.877,4.8,L,395,265,210,MM,0,01,P,Werbeartikel,CLOSED,Gesperrt /SKU Reduziert,,,9107,KROGL020,1,,BLU_1,yes,,,APO OTHER,,,4197
44489,43740,41089,200670,"SW SODA      24/0,2L  MW",ZFER,55121600A,KS,63,0.0159,24,1,0.8454,,,,3,MW FP: KISTE&FLASCHE,0301,200-Ml Glass Btl Ref  1-Ls 24,208,200 ML,014,Glasflasche,023,1-Ls 24,130,Schweppes-CS,365,120,R,0,0,,11.6,4.877,4.8,L,395,265,210,MM,0,01,P,Werbeartikel,CLOSED,Gesperrt /SKU Reduziert,,,9107,KROGL020,1,,BLU_1,yes,,,APO OTHER,,,0630
44489,43740,41089,200700,"SW WILDB.    24/0,2L  MW",ZFER,55121600A,KS,63,0.0159,24,1,0.8454,,,,3,MW FP: KISTE&FLASCHE,0301,200-Ml Glass Btl Ref  1-Ls 24,208,200 ML,014,Glasflasche,023,1-Ls 24,130,Schweppes-CS,270,120,R,0,0,,11.83,4.877,4.8,L,395,265,210,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,9107,KROGL020,1,,BLU_1,yes,,,APO OTHER,,,2310
44489,43740,41089,200781,"SW GINGER B. 24/0,2L  MW",ZFER,55121600A,KS,63,0.0159,24,1,0.8454,,,,3,MW FP: KISTE&FLASCHE,0301,200-Ml Glass Btl Ref  1-Ls 24,208,200 ML,014,Glasflasche,023,1-Ls 24,130,Schweppes-CS,360,120,R,0,0,,11.83,4.877,4.8,L,395,265,210,MM,0,01,R,Standardartikel,CLOSED,Gesperrt /SKU Reduziert,,,9107,KROGL020,1,,BLU_1,yes,,,APO OTHER,,,1283
44489,43740,41089,200833,NST LEMON 356 24X050 DK,ZFER,50202300,KS,63,0.0159,24,1,2.1134,,,,1,EW FP:kein DPG/gr.P.,0078,500-Ml Plas Btl Nr  1-Ls 24,472,500 ML,018,Plastikflasche,023,1-Ls 24,122,Nestea,365,120,R,0,0,,13.36,13.36,12,L,405,265,205,MM,24,01,CE,EXPO Export,CLOSED,Gesperrt /SKU Reduziert,,,3110,HALN050EX,1,,BLU_2,yes,,,PEW N,,,1996
44489,43740,41089,200835,NST PEACH 358 24X050 DK,ZFER,50202300,KS,63,0.0159,24,1,2.1134,,,,1,EW FP:kein DPG/gr.P.,0078,500-Ml Plas Btl Nr  1-Ls 24,472,500 ML,018,Plastikflasche,023,1-Ls 24,122,Nestea,365,120,R,0,0,,13.36,13.36,12,L,405,265,205,MM,24,01,CE,EXPO Export,CLOSED,Gesperrt /SKU Reduziert,,,3110,HALN050EX,1,,BLU_2,yes,,,PEW N,,,0155
44489,43740,41089,200840,NST LEMON  378 24X050 NO,ZFER,50202300,KS,63,0.0159,24,1,2.1134,,,,1,EW FP:kein DPG/gr.P.,0078,500-Ml Plas Btl Nr  1-Ls 24,472,500 ML,018,Plastikflasche,023,1-Ls 24,122,Nestea,365,120,R,0,0,,13.36,13.36,12,L,405,265,205,MM,24,01,CE,EXPO Export,CLOSED,Gesperrt /SKU Reduziert,,,3110,HALN050EX,1,,BLU_2,yes,,,PEW N,,,1996
44489,43740,41089,200841,NST PEACH  379 24X050 NO,ZFER,50202300,KS,63,0.0159,24,1,2.1134,,,,1,EW FP:kein DPG/gr.P.,0078,500-Ml Plas Btl Nr  1-Ls 24,472,500 ML,018,Plastikflasche,023,1-Ls 24,122,Nestea,365,90,R,0,0,,13.36,13.36,12,L,405,265,205,MM,24,01,CE,EXPO Export,CLOSED,Gesperrt /SKU Reduziert,,,3110,HALN050EX,1,,BLU_2,yes,,,PEW N,,,0155
